"(42, 32)",1
"(23, 6)",0
"(6, 58)",0
"(45, 21)",0
"(10, 9)",1
"(13, 44)",0
"(35, 3)",0
"(18, 57)",0
"(25, 25)",0
"(11, 26)",1
"(50, 51)",0
"(14, 53)",1
"(1, 0)",0
"(39, 23)",1
"(4, 11)",1
"(26, 56)",1
"(29, 29)",0
"(51, 48)",0
"(54, 15)",1
"(19, 27)",1
"(2, 33)",1
"(41, 10)",1
"(22, 36)",1
"(5, 20)",0
"(27, 43)",0
"(47, 36)",0
"(30, 36)",1
"(34, 59)",1
"(17, 17)",1
"(56, 20)",1
"(55, 36)",1
"(59, 33)",1
"(42, 43)",0
"(23, 31)",0
"(45, 14)",1
"(10, 48)",1
"(32, 13)",1
"(13, 37)",0
"(35, 8)",1
"(18, 48)",1
"(38, 55)",0
"(43, 56)",1
"(11, 19)",1
"(50, 42)",1
"(1, 25)",0
"(39, 12)",0
"(26, 3)",0
"(48, 28)",1
"(29, 22)",1
"(51, 57)",0
"(15, 39)",1
"(54, 6)",0
"(19, 32)",0
"(2, 56)",1
"(5, 29)",1
"(27, 32)",0
"(47, 45)",1
"(30, 47)",1
"(34, 50)",1
"(17, 10)",1
"(56, 27)",0
"(20, 1)",0
"(59, 38)",1
"(42, 18)",0
"(23, 20)",1
"(6, 52)",0
"(45, 7)",1
"(10, 59)",1
"(32, 4)",0
"(31, 52)",1
"(35, 49)",0
"(18, 43)",1
"(38, 46)",0
"(43, 49)",0
"(11, 8)",1
"(50, 37)",1
"(14, 7)",0
"(36, 16)",0
"(1, 18)",0
"(39, 5)",0
"(26, 10)",0
"(48, 19)",1
"(15, 44)",0
"(54, 25)",1
"(19, 41)",1
"(2, 51)",1
"(22, 54)",0
"(5, 6)",0
"(27, 57)",0
"(47, 42)",0
"(30, 22)",0
"(52, 39)",1
"(17, 3)",1
"(56, 34)",0
"(55, 58)",1
"(20, 8)",0
"(3, 48)",1
"(42, 29)",0
"(23, 45)",0
"(6, 47)",0
"(45, 0)",1
"(10, 34)",1
"(32, 27)",0
"(35, 54)",1
"(18, 34)",0
"(57, 5)",0
"(38, 33)",0
"(43, 54)",1
"(8, 20)",1
"(11, 1)",1
"(14, 14)",0
"(36, 31)",1
"(39, 2)",0
"(26, 21)",0
"(48, 10)",1
"(51, 7)",1
"(15, 53)",1
"(54, 16)",0
"(19, 46)",1
"(2, 10)",0
"(24, 35)",1
"(5, 15)",1
"(47, 51)",1
"(30, 25)",1
"(52, 46)",1
"(17, 4)",1
"(56, 41)",1
"(55, 51)",1
"(20, 23)",0
"(3, 57)",0
"(59, 52)",1
"(42, 4)",1
"(23, 42)",0
"(6, 38)",1
"(10, 45)",0
"(32, 18)",0
"(31, 58)",0
"(18, 29)",1
"(57, 14)",1
"(40, 50)",0
"(43, 47)",0
"(8, 27)",1
"(11, 6)",1
"(14, 17)",1
"(36, 6)",1
"(39, 59)",0
"(26, 28)",1
"(48, 1)",0
"(12, 31)",1
"(51, 12)",0
"(15, 50)",1
"(19, 55)",1
"(2, 5)",1
"(24, 42)",0
"(5, 8)",0
"(27, 55)",1
"(47, 56)",0
"(30, 0)",1
"(52, 53)",0
"(56, 48)",0
"(55, 8)",0
"(20, 30)",0
"(42, 15)",1
"(23, 35)",0
"(6, 25)",1
"(28, 46)",0
"(32, 41)",1
"(31, 35)",0
"(35, 36)",1
"(18, 20)",0
"(57, 23)",1
"(40, 57)",0
"(43, 36)",0
"(8, 2)",0
"(7, 58)",0
"(33, 14)",0
"(14, 24)",0
"(36, 13)",0
"(39, 48)",0
"(48, 56)",1
"(12, 22)",0
"(51, 21)",0
"(15, 59)",0
"(2, 28)",1
"(24, 49)",0
"(27, 12)",0
"(49, 31)",1
"(30, 11)",1
"(0, 42)",0
"(56, 55)",1
"(55, 1)",0
"(20, 37)",1
"(3, 39)",1
"(23, 56)",1
"(6, 16)",0
"(28, 37)",0
"(32, 32)",0
"(31, 40)",0
"(35, 45)",1
"(18, 15)",1
"(57, 24)",0
"(40, 32)",0
"(21, 2)",1
"(43, 29)",1
"(8, 9)",0
"(7, 51)",1
"(11, 52)",0
"(33, 7)",1
"(16, 57)",1
"(36, 52)",0
"(39, 41)",1
"(44, 52)",0
"(12, 13)",0
"(51, 26)",0
"(15, 0)",0
"(37, 19)",0
"(2, 23)",1
"(24, 56)",1
"(27, 5)",0
"(49, 16)",1
"(52, 59)",0
"(0, 33)",1
"(55, 30)",0
"(20, 44)",0
"(3, 44)",0
"(23, 49)",0
"(6, 11)",1
"(32, 39)",0
"(31, 17)",0
"(53, 36)",0
"(18, 6)",0
"(57, 33)",1
"(40, 39)",0
"(21, 11)",0
"(4, 53)",0
"(43, 18)",1
"(8, 48)",1
"(7, 40)",1
"(11, 45)",0
"(33, 24)",1
"(16, 48)",1
"(36, 51)",1
"(58, 0)",0
"(39, 38)",1
"(44, 51)",1
"(9, 23)",0
"(48, 54)",1
"(12, 4)",0
"(15, 9)",1
"(37, 28)",0
"(27, 26)",0
"(49, 9)",1
"(52, 2)",1
"(0, 56)",0
"(55, 23)",1
"(20, 43)",1
"(3, 21)",0
"(25, 32)",0
"(6, 2)",0
"(28, 59)",1
"(31, 30)",1
"(53, 45)",0
"(18, 1)",1
"(57, 42)",1
"(40, 46)",0
"(21, 20)",1
"(43, 11)",1
"(8, 55)",1
"(7, 33)",1
"(46, 4)",1
"(11, 34)",1
"(33, 17)",1
"(16, 55)",0
"(36, 58)",0
"(58, 11)",1
"(41, 49)",0
"(44, 42)",1
"(9, 24)",1
"(48, 45)",1
"(12, 3)",0
"(15, 22)",0
"(37, 5)",0
"(24, 6)",1
"(27, 19)",0
"(49, 2)",0
"(13, 28)",1
"(52, 9)",1
"(20, 50)",0
"(3, 26)",1
"(25, 41)",1
"(6, 5)",1
"(28, 50)",0
"(32, 53)",0
"(31, 7)",0
"(53, 54)",1
"(57, 51)",1
"(40, 21)",0
"(21, 29)",1
"(4, 59)",1
"(43, 0)",1
"(7, 30)",1
"(46, 15)",1
"(29, 45)",0
"(33, 42)",0
"(16, 46)",1
"(36, 33)",1
"(58, 18)",0
"(41, 58)",1
"(44, 33)",0
"(9, 1)",0
"(48, 36)",0
"(12, 58)",1
"(34, 11)",1
"(15, 31)",1
"(37, 14)",0
"(24, 13)",0
"(49, 59)",1
"(13, 21)",1
"(52, 16)",0
"(0, 54)",0
"(20, 57)",1
"(3, 3)",1
"(25, 50)",0
"(28, 9)",0
"(50, 26)",1
"(31, 12)",1
"(1, 41)",1
"(57, 52)",0
"(40, 28)",0
"(21, 38)",0
"(4, 34)",0
"(8, 37)",0
"(7, 23)",1
"(46, 22)",0
"(29, 38)",1
"(33, 35)",1
"(16, 37)",0
"(36, 40)",0
"(58, 29)",1
"(41, 35)",1
"(22, 15)",0
"(44, 24)",1
"(9, 10)",0
"(12, 49)",0
"(34, 2)",0
"(17, 58)",0
"(37, 55)",1
"(24, 20)",1
"(45, 55)",1
"(13, 14)",0
"(52, 31)",0
"(0, 13)",1
"(38, 30)",1
"(3, 8)",0
"(25, 59)",1
"(28, 0)",0
"(50, 21)",0
"(53, 56)",0
"(1, 34)",0
"(40, 3)",1
"(21, 47)",0
"(4, 41)",1
"(8, 44)",1
"(7, 12)",0
"(46, 25)",1
"(33, 36)",1
"(16, 28)",1
"(54, 41)",0
"(58, 36)",1
"(41, 36)",0
"(22, 6)",1
"(5, 54)",1
"(44, 23)",0
"(9, 51)",0
"(12, 40)",1
"(34, 29)",0
"(17, 51)",1
"(37, 48)",1
"(59, 15)",1
"(24, 27)",1
"(45, 48)",0
"(10, 18)",1
"(49, 53)",0
"(13, 7)",0
"(0, 4)",1
"(38, 17)",1
"(28, 31)",0
"(50, 12)",1
"(53, 1)",1
"(1, 59)",0
"(40, 10)",0
"(21, 40)",0
"(4, 16)",0
"(26, 37)",1
"(7, 5)",1
"(46, 32)",0
"(29, 56)",1
"(16, 19)",0
"(54, 32)",0
"(58, 47)",1
"(41, 45)",0
"(22, 25)",1
"(44, 14)",1
"(9, 52)",1
"(47, 3)",0
"(12, 39)",1
"(34, 20)",1
"(17, 52)",1
"(37, 57)",1
"(59, 4)",1
"(42, 52)",1
"(45, 41)",1
"(10, 29)",0
"(49, 46)",0
"(13, 0)",1
"(0, 27)",0
"(38, 8)",1
"(25, 5)",1
"(28, 22)",0
"(50, 7)",1
"(14, 33)",1
"(53, 10)",0
"(21, 49)",0
"(4, 31)",0
"(26, 44)",1
"(7, 2)",0
"(46, 43)",0
"(29, 49)",1
"(33, 54)",1
"(16, 10)",1
"(54, 59)",1
"(19, 7)",0
"(58, 54)",0
"(41, 22)",0
"(22, 16)",0
"(5, 56)",0
"(44, 5)",1
"(47, 8)",1
"(30, 48)",1
"(34, 47)",1
"(17, 45)",1
"(56, 0)",0
"(37, 34)",0
"(59, 29)",0
"(45, 34)",0
"(10, 4)",1
"(49, 39)",1
"(13, 57)",0
"(35, 20)",1
"(0, 18)",1
"(38, 3)",1
"(25, 14)",0
"(14, 40)",0
"(53, 19)",1
"(1, 53)",0
"(21, 58)",0
"(4, 6)",1
"(26, 55)",1
"(46, 50)",1
"(29, 10)",0
"(51, 37)",1
"(16, 1)",0
"(54, 50)",1
"(19, 12)",1
"(2, 44)",1
"(58, 49)",1
"(41, 31)",1
"(22, 43)",1
"(5, 33)",0
"(9, 38)",1
"(47, 17)",1
"(30, 59)",1
"(34, 38)",0
"(17, 38)",0
"(56, 7)",1
"(37, 43)",0
"(59, 18)",1
"(42, 38)",1
"(23, 8)",1
"(45, 27)",1
"(10, 15)",1
"(13, 50)",1
"(35, 29)",1
"(38, 58)",1
"(25, 23)",0
"(50, 57)",0
"(14, 51)",1
"(53, 28)",0
"(1, 14)",0
"(39, 25)",1
"(4, 13)",1
"(46, 53)",1
"(29, 3)",1
"(51, 42)",1
"(54, 53)",0
"(19, 21)",0
"(2, 39)",0
"(58, 56)",0
"(41, 0)",0
"(22, 34)",0
"(5, 42)",1
"(9, 47)",1
"(47, 30)",1
"(30, 34)",0
"(34, 33)",0
"(17, 31)",0
"(56, 14)",1
"(55, 46)",1
"(59, 43)",1
"(42, 33)",1
"(23, 1)",0
"(6, 59)",0
"(45, 20)",1
"(10, 54)",1
"(13, 43)",1
"(35, 2)",1
"(18, 54)",1
"(25, 24)",1
"(11, 29)",0
"(50, 48)",0
"(14, 58)",1
"(1, 7)",0
"(39, 22)",0
"(26, 57)",1
"(29, 28)",1
"(51, 51)",0
"(54, 12)",1
"(19, 26)",1
"(41, 9)",0
"(22, 37)",0
"(5, 19)",0
"(27, 42)",0
"(47, 39)",0
"(30, 37)",0
"(34, 56)",1
"(17, 16)",1
"(56, 21)",0
"(55, 39)",0
"(59, 32)",1
"(42, 40)",1
"(23, 30)",1
"(6, 50)",1
"(45, 13)",1
"(10, 49)",0
"(32, 14)",1
"(13, 36)",0
"(35, 11)",0
"(18, 49)",1
"(38, 52)",1
"(43, 59)",1
"(11, 18)",1
"(50, 43)",0
"(1, 24)",1
"(39, 15)",1
"(26, 0)",1
"(48, 29)",1
"(29, 21)",0
"(51, 56)",1
"(15, 38)",1
"(54, 7)",0
"(19, 35)",1
"(2, 57)",1
"(5, 28)",0
"(27, 35)",0
"(47, 44)",0
"(30, 44)",1
"(34, 51)",0
"(17, 9)",0
"(56, 28)",1
"(20, 2)",1
"(59, 57)",0
"(42, 19)",0
"(23, 23)",1
"(6, 53)",1
"(45, 6)",1
"(10, 56)",0
"(32, 5)",0
"(31, 55)",1
"(35, 48)",0
"(18, 40)",0
"(57, 3)",1
"(38, 47)",1
"(43, 48)",1
"(11, 11)",0
"(50, 34)",0
"(14, 4)",1
"(36, 17)",0
"(1, 17)",1
"(39, 4)",1
"(26, 11)",1
"(48, 20)",1
"(51, 1)",1
"(15, 47)",1
"(54, 30)",0
"(19, 40)",1
"(2, 48)",1
"(22, 55)",0
"(5, 5)",1
"(27, 56)",1
"(47, 53)",1
"(30, 23)",1
"(52, 32)",0
"(17, 2)",1
"(56, 35)",0
"(55, 53)",1
"(20, 9)",0
"(3, 51)",1
"(42, 26)",0
"(23, 44)",1
"(6, 44)",0
"(10, 35)",0
"(32, 28)",1
"(35, 57)",0
"(18, 35)",0
"(57, 4)",0
"(38, 38)",1
"(43, 41)",1
"(8, 21)",0
"(11, 0)",1
"(14, 15)",0
"(36, 24)",0
"(26, 18)",0
"(48, 11)",0
"(51, 6)",1
"(15, 52)",0
"(54, 17)",0
"(19, 49)",1
"(2, 11)",0
"(24, 36)",0
"(5, 14)",1
"(27, 49)",0
"(47, 50)",0
"(30, 30)",1
"(52, 47)",1
"(56, 42)",1
"(55, 50)",1
"(20, 16)",1
"(3, 56)",0
"(59, 55)",0
"(42, 5)",0
"(23, 37)",1
"(6, 39)",1
"(10, 42)",0
"(32, 19)",1
"(31, 37)",1
"(18, 26)",1
"(57, 13)",0
"(40, 51)",0
"(43, 46)",1
"(8, 28)",0
"(11, 57)",1
"(14, 22)",0
"(36, 7)",0
"(39, 58)",0
"(26, 29)",1
"(48, 2)",1
"(12, 24)",0
"(51, 15)",0
"(19, 54)",1
"(2, 2)",0
"(24, 43)",1
"(27, 54)",0
"(47, 59)",1
"(30, 1)",1
"(52, 54)",0
"(56, 49)",0
"(55, 11)",1
"(20, 31)",0
"(3, 33)",1
"(42, 12)",1
"(23, 34)",0
"(6, 30)",1
"(28, 47)",1
"(32, 42)",1
"(31, 34)",1
"(35, 39)",1
"(18, 21)",0
"(57, 22)",1
"(40, 58)",1
"(43, 39)",0
"(8, 3)",0
"(7, 53)",1
"(33, 13)",1
"(14, 25)",1
"(36, 14)",0
"(39, 51)",1
"(48, 57)",0
"(12, 23)",0
"(51, 20)",1
"(15, 58)",0
"(2, 29)",1
"(24, 50)",0
"(27, 15)",1
"(49, 30)",1
"(30, 8)",1
"(0, 43)",1
"(56, 56)",1
"(55, 0)",1
"(20, 38)",0
"(3, 38)",1
"(23, 59)",1
"(6, 17)",0
"(28, 38)",0
"(32, 33)",0
"(31, 43)",1
"(35, 44)",1
"(18, 12)",0
"(57, 31)",0
"(40, 33)",1
"(21, 1)",1
"(43, 28)",1
"(8, 10)",0
"(7, 50)",1
"(11, 55)",0
"(33, 6)",0
"(16, 58)",0
"(36, 53)",1
"(58, 6)",0
"(39, 40)",1
"(44, 53)",1
"(48, 48)",1
"(12, 14)",0
"(51, 29)",1
"(15, 3)",1
"(37, 18)",1
"(2, 20)",1
"(24, 57)",0
"(27, 4)",0
"(49, 23)",1
"(52, 4)",1
"(0, 34)",1
"(55, 25)",1
"(20, 45)",0
"(3, 47)",1
"(23, 48)",0
"(6, 8)",0
"(32, 56)",1
"(31, 16)",0
"(53, 35)",1
"(18, 7)",0
"(57, 32)",0
"(40, 40)",0
"(21, 10)",1
"(4, 54)",1
"(43, 21)",0
"(8, 49)",0
"(7, 43)",1
"(46, 2)",1
"(11, 44)",1
"(33, 31)",1
"(16, 49)",1
"(58, 1)",1
"(39, 33)",1
"(44, 44)",0
"(9, 22)",1
"(48, 55)",0
"(12, 5)",1
"(15, 8)",0
"(37, 27)",0
"(24, 0)",1
"(27, 29)",0
"(49, 8)",1
"(52, 3)",1
"(0, 57)",1
"(55, 22)",1
"(20, 52)",1
"(3, 20)",0
"(25, 39)",0
"(6, 3)",0
"(28, 52)",1
"(31, 25)",1
"(53, 44)",0
"(57, 41)",0
"(40, 47)",1
"(21, 19)",1
"(43, 10)",1
"(8, 56)",0
"(7, 32)",1
"(46, 5)",1
"(11, 37)",1
"(33, 16)",0
"(16, 40)",1
"(36, 59)",0
"(58, 8)",0
"(41, 48)",0
"(44, 43)",1
"(9, 31)",0
"(48, 46)",0
"(15, 17)",0
"(37, 4)",0
"(24, 7)",1
"(27, 18)",1
"(49, 1)",1
"(13, 27)",0
"(52, 10)",1
"(0, 48)",0
"(20, 51)",0
"(3, 29)",1
"(25, 40)",0
"(28, 51)",0
